DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2020-02-04 14:57:24,2,35.40,3.65,0,32,1,36,354.17
2020-02-04 14:57:39,2,33.79,5.79,0,32,1,15,140.81
2020-02-04 14:58:10,2,38.62,4.26,0,32,1,31,332.53
2020-02-04 14:58:20,2,27.35,4.26,0,32,1,10,75.89
2020-02-04 14:58:54,2,45.06,4.57,0,32,1,34,425.50
2020-02-04 14:59:00,2,43.45,4.87,0,32,1,6,72.54
2020-02-04 14:59:25,2,48.28,4.57,0,32,1,25,335.28
2020-02-04 15:00:12,2,33.79,7.01,0,32,2,47,441.35
2020-02-04 15:00:24,2,33.79,4.57,0,32,1,12,112.77
2020-02-04 15:00:41,2,40.23,4.87,0,32,1,17,189.89
2020-02-04 15:03:36,2,32.18,4.57,0,32,1,175,1564.53
2020-02-04 15:04:11,2,33.79,4.26,0,32,1,35,328.57
2020-02-04 15:04:33,2,38.62,4.26,0,32,1,22,235.91
2020-02-04 15:05:02,2,48.28,6.40,0,32,1,29,388.92
2020-02-04 15:05:37,2,30.57,4.26,0,32,1,35,297.18
2020-02-04 15:05:49,2,27.35,3.65,0,32,1,12,91.13
2020-02-04 15:05:51,2,28.96,4.87,0,32,1,2,16.15
2020-02-04 15:06:00,2,48.28,4.57,0,32,1,9,120.70
2020-02-04 15:07:03,2,45.06,4.26,0,32,1,63,788.51
2020-02-04 15:07:16,2,40.23,4.87,0,32,1,13,145.38
2020-02-04 15:07:19,2,41.84,3.65,0,32,1,3,34.74
2020-02-04 15:09:05,2,43.45,4.57,0,32,1,106,1279.55
2020-02-04 15:09:35,2,35.40,4.26,0,32,1,30,295.04
2020-02-04 15:09:40,2,32.18,5.48,0,32,1,5,44.80
2020-02-04 15:09:41,2,49.88,8.83,0,32,1,1,13.71
2020-02-04 15:10:03,2,46.67,3.96,0,32,1,22,285.29
2020-02-04 15:10:33,2,33.79,5.79,0,32,1,30,281.63
2020-02-04 15:10:35,2,37.01,4.26,0,32,1,2,20.42
2020-02-04 15:11:09,2,30.57,3.96,0,32,1,34,288.64
2020-02-04 15:11:56,2,54.71,3.96,0,32,1,47,714.45
2020-02-04 15:12:14,2,38.62,5.48,0,32,1,18,193.24
2020-02-04 15:12:29,2,40.23,4.26,0,32,1,15,167.64
2020-02-04 15:13:26,2,41.84,5.18,0,32,1,57,662.63
2020-02-04 15:14:28,2,22.53,4.57,0,32,2,62,388.01
2020-02-04 15:14:48,2,45.06,6.40,0,32,1,20,250.24
2020-02-04 15:15:07,2,38.62,5.48,0,32,1,19,203.91
2020-02-04 15:15:09,2,40.23,4.57,0,32,1,2,22.25
2020-02-04 15:16:05,2,30.57,3.04,0,32,1,56,475.79
2020-02-04 15:17:44,2,40.23,3.65,0,32,1,99,1106.42
2020-02-04 15:18:06,2,43.45,4.57,0,32,1,22,265.48
2020-02-04 15:18:26,2,38.62,4.87,0,32,1,20,214.57
2020-02-04 15:18:58,2,30.57,12.19,0,32,3,32,271.88
2020-02-04 15:19:00,2,32.18,3.35,0,32,1,2,17.98
2020-02-04 15:19:34,2,35.40,4.26,0,32,1,34,334.36
2020-02-04 15:20:23,2,41.84,6.09,0,32,1,49,569.67
2020-02-04 15:20:33,4,119.09,13.71,0,32,1,10,330.70
2020-02-04 15:21:12,2,37.01,4.26,0,32,1,39,401.11
2020-02-04 15:21:47,2,43.45,5.79,0,32,1,35,422.45
2020-02-04 15:21:54,2,33.79,4.87,0,32,1,7,65.83
2020-02-04 15:22:32,2,37.01,3.96,0,32,1,38,390.75
2020-02-04 15:22:46,2,49.88,5.48,0,32,1,14,194.15
2020-02-04 15:23:02,2,46.67,14.63,0,32,2,16,207.56
2020-02-04 15:23:27,2,40.23,5.18,0,32,1,25,279.50
2020-02-04 15:24:00,2,45.06,3.96,0,32,1,33,413.00
2020-02-04 15:24:42,2,40.23,4.87,0,32,1,42,469.39
2020-02-04 15:25:11,2,32.18,4.26,0,32,1,29,259.38
2020-02-04 15:25:54,2,37.01,5.48,0,32,1,43,442.26
2020-02-04 15:26:50,2,27.35,4.26,0,32,1,56,425.50
2020-02-04 15:27:12,2,51.49,5.18,0,32,1,22,314.85
2020-02-04 15:27:34,2,46.67,3.96,0,32,1,22,285.29
2020-02-04 15:28:12,2,46.67,3.65,0,32,1,38,492.55
2020-02-04 15:28:21,2,45.06,5.48,0,32,1,9,112.77
2020-02-04 15:28:43,2,38.62,7.92,0,32,2,22,235.91
2020-02-04 15:28:46,2,37.01,5.48,0,32,1,3,30.78
2020-02-04 15:30:56,2,33.79,12.80,0,32,3,130,1220.41
2020-02-04 15:31:47,2,32.18,4.57,0,32,1,51,455.98
2020-02-04 15:32:05,2,38.62,5.18,0,32,1,18,193.24
2020-02-04 15:32:28,2,46.67,4.26,0,32,1,23,298.09
2020-02-04 15:33:57,2,41.84,5.79,0,32,1,89,1034.49
2020-02-04 15:35:10,2,33.79,4.87,0,32,1,73,685.19
2020-02-04 15:35:12,2,32.18,4.87,0,32,1,2,17.98
2020-02-04 15:35:14,2,33.79,4.57,0,32,1,2,18.89
2020-02-04 15:35:34,2,43.45,4.87,0,32,1,20,241.40
2020-02-04 15:35:53,2,53.10,6.40,0,32,1,19,280.41
2020-02-04 15:36:02,2,35.40,4.26,0,32,1,9,88.39
2020-02-04 15:36:18,2,41.84,3.96,0,32,1,16,185.92
2020-02-04 15:36:34,2,37.01,14.32,0,32,3,16,164.59
2020-02-04 15:37:34,2,43.45,3.96,0,32,1,60,724.20
2020-02-04 15:37:55,2,43.45,4.57,0,32,1,21,253.59
2020-02-04 15:38:03,2,22.53,6.09,0,32,2,8,49.98
2020-02-04 15:38:16,2,28.96,6.40,0,32,2,13,104.54
2020-02-04 15:38:22,2,37.01,3.96,0,32,1,6,61.56
2020-02-04 15:38:26,2,48.28,4.57,0,32,1,4,53.64
2020-02-04 15:39:10,2,45.06,5.48,0,32,1,44,550.77
2020-02-04 15:41:02,2,38.62,4.87,0,32,1,112,1201.52
2020-02-04 15:41:06,2,38.62,4.87,0,32,1,4,42.97
2020-02-04 15:41:26,2,37.01,4.26,0,32,1,20,205.74
2020-02-04 15:41:27,2,38.62,5.18,0,32,1,1,10.66
2020-02-04 15:41:46,2,51.49,4.87,0,32,1,19,271.88
2020-02-04 15:42:14,2,40.23,4.57,0,32,1,28,313.02
2020-02-04 15:42:27,2,37.01,3.96,0,32,1,13,133.80
2020-02-04 15:42:29,2,41.84,6.09,0,32,1,2,23.16
2020-02-04 15:42:37,2,22.53,4.26,0,32,1,8,49.98
2020-02-04 15:42:49,2,56.32,5.48,0,32,1,12,187.75
2020-02-04 15:43:25,2,45.06,4.57,0,32,1,36,450.49
2020-02-04 15:43:56,2,54.71,4.87,0,32,1,31,471.22
2020-02-04 15:44:01,2,33.79,5.48,0,32,1,5,46.93
2020-02-04 15:44:02,2,37.01,4.57,0,32,1,1,10.36
2020-02-04 15:44:05,2,48.28,6.40,0,32,1,3,40.23
2020-02-04 15:44:07,2,35.40,4.87,0,32,1,2,19.81
2020-02-04 15:44:52,2,33.79,4.26,0,32,1,45,422.45
2020-02-04 15:44:58,2,30.57,4.87,0,32,1,6,50.90
2020-02-04 15:47:07,2,45.06,4.26,0,32,1,129,1614.83
2020-02-04 15:47:44,2,57.93,5.48,0,32,1,37,595.57
2020-02-04 15:47:47,2,45.06,5.48,0,32,1,3,37.49
2020-02-04 15:48:39,2,35.40,4.57,0,32,1,52,511.45
2020-02-04 15:48:43,2,33.79,5.48,0,32,1,4,37.49
2020-02-04 15:48:45,2,45.06,.60,0,32,0,2,24.99
2020-02-04 15:49:03,2,41.84,4.87,0,32,1,18,209.09
2020-02-04 15:49:50,128,268.76,0,0,32,0,47,3508.85
2020-02-04 15:50:38,128,1.60,0,0,32,0,48,21.33
2020-02-04 15:51:12,2,33.79,3.96,0,32,1,34,319.12
2020-02-04 15:51:32,2,40.23,6.70,0,32,1,20,223.41
2020-02-04 15:52:29,2,33.79,4.57,0,32,1,57,535.22
2020-02-04 15:52:40,2,35.40,5.48,0,32,1,11,108.20
2020-02-04 15:53:29,2,41.84,4.87,0,32,1,49,569.67
2020-02-04 15:53:52,2,82.07,6.70,0,32,1,23,524.25
2020-02-04 15:54:06,2,40.23,3.96,0,32,1,14,156.36
2020-02-04 15:54:57,2,32.18,5.18,0,32,1,51,455.98
2020-02-04 15:55:19,128,35.40,0,0,32,0,22,216.40
2020-02-04 15:56:36,2,27.35,5.48,0,32,2,77,585.21
2020-02-04 15:57:25,2,41.84,4.26,0,32,1,49,569.67
2020-02-04 15:58:01,128,410.38,4.87,0,32,0,36,4103.82
2020-02-04 15:59:17,2,49.88,4.57,0,32,1,76,1053.08
2020-02-04 15:59:49,2,46.67,3.96,0,32,1,32,414.83
2020-02-04 16:00:00,2,30.57,4.57,0,32,1,11,93.57
2020-02-04 16:00:07,2,41.84,5.18,0,32,1,7,81.38
2020-02-04 16:00:11,2,48.28,6.70,0,32,1,4,53.64
2020-02-04 16:00:12,2,49.88,5.48,0,32,1,1,13.71
2020-02-04 16:00:41,2,40.23,5.79,0,32,1,29,324.00
2020-02-04 16:01:53,2,41.84,4.26,0,32,1,72,836.98
2020-02-04 16:03:10,2,53.10,6.40,0,32,1,77,1135.98
2020-02-04 16:03:33,2,45.06,5.79,0,32,1,23,288.03
2020-02-04 16:03:46,4,59.54,2.13,0,32,0,13,214.88
2020-02-04 16:04:17,2,32.18,4.87,0,32,1,31,277.06
2020-02-04 16:05:07,2,49.88,4.57,0,32,1,50,692.81
2020-02-04 16:06:10,2,43.45,7.01,0,32,1,63,760.47
2020-02-04 16:06:13,2,30.57,5.18,0,32,1,3,25.60
2020-02-04 16:06:28,2,24.14,4.87,0,32,2,15,100.58
2020-02-04 16:06:31,2,28.96,4.57,0,32,1,3,24.07
2020-02-04 16:06:42,2,46.67,2.13,0,32,0,11,142.64
2020-02-04 16:06:59,2,40.23,4.87,0,32,1,17,189.89
2020-02-04 16:07:08,2,40.23,2.74,0,32,1,9,100.58
2020-02-04 16:07:25,2,40.23,4.26,0,32,1,17,189.89
2020-02-04 16:07:36,2,45.06,4.26,0,32,1,11,137.76
2020-02-04 16:08:22,2,22.53,4.57,0,32,2,46,288.03
2020-02-04 16:08:25,2,25.74,6.40,0,32,2,3,21.33
2020-02-04 16:08:28,2,19.31,6.40,0,32,3,3,16.15
2020-02-04 16:08:31,2,22.53,4.57,0,32,2,3,18.89
2020-02-04 16:08:33,2,20.92,4.57,0,32,2,2,11.58
2020-02-04 16:08:58,2,27.35,3.65,0,32,1,25,189.89
2020-02-04 16:09:01,2,35.40,5.48,0,32,1,3,29.56
2020-02-04 16:09:07,2,45.06,4.57,0,32,1,6,74.98
2020-02-04 16:09:16,2,33.79,4.26,0,32,1,9,84.42
2020-02-04 16:09:33,2,41.84,4.57,0,32,1,17,197.51
2020-02-04 16:09:35,2,40.23,5.79,0,32,1,2,22.25
2020-02-04 16:09:40,2,45.06,4.87,0,32,1,5,62.48
2020-02-04 16:10:22,2,43.45,5.79,0,32,1,42,506.88
2020-02-04 16:11:00,2,38.62,4.87,0,32,1,38,407.82
2020-02-04 16:11:27,2,24.14,4.26,0,32,1,27,181.05
2020-02-04 16:12:01,2,17.70,3.35,0,32,1,34,167.33
2020-02-04 16:12:04,2,27.35,4.26,0,32,1,3,22.86
2020-02-04 16:12:19,2,40.23,5.18,0,32,1,15,167.64
2020-02-04 16:12:38,2,67.59,7.31,0,32,1,19,356.61
2020-02-04 16:13:06,2,45.06,4.26,0,32,1,28,350.52
2020-02-04 16:13:44,2,40.23,4.87,0,32,1,38,424.58
2020-02-04 16:14:00,2,57.93,3.96,0,32,1,16,257.55
2020-02-04 16:14:04,2,53.10,4.87,0,32,1,4,59.13
2020-02-04 16:14:49,2,41.84,3.65,0,32,1,45,523.03
2020-02-04 16:15:43,2,25.74,4.57,0,32,1,54,386.18
2020-02-04 16:16:02,2,48.28,5.18,0,32,1,19,254.81
2020-02-04 16:16:44,2,17.70,4.57,0,32,2,42,206.65
2020-02-04 16:17:10,2,33.79,3.96,0,32,1,26,244.14
2020-02-04 16:17:34,2,33.79,5.18,0,32,1,24,225.24
2020-02-04 16:17:35,2,40.23,5.79,0,32,1,1,11.27
2020-02-04 16:18:20,2,43.45,5.18,0,32,1,45,543.15
2020-02-04 16:19:00,2,38.62,4.87,0,32,1,40,429.15
2020-02-04 16:19:10,2,38.62,3.96,0,32,1,10,107.28
2020-02-04 16:19:12,2,37.01,2.43,0,32,1,2,20.42
2020-02-04 16:19:14,2,33.79,7.01,0,32,2,2,18.89
2020-02-04 16:19:20,2,33.79,5.18,0,32,1,6,56.38
2020-02-04 16:19:33,2,35.40,6.09,0,32,1,13,127.71
2020-02-04 16:19:48,2,49.88,4.26,0,32,1,15,207.87
2020-02-04 16:20:42,2,22.53,13.71,0,32,5,54,338.02
2020-02-04 16:20:44,2,27.35,3.96,0,32,1,2,15.24
2020-02-04 16:21:16,2,61.15,5.79,0,32,1,32,543.45
2020-02-04 16:22:18,2,33.79,4.57,0,32,1,62,582.16
2020-02-04 16:22:21,2,37.01,5.48,0,32,1,3,30.78
2020-02-04 16:22:23,2,37.01,4.87,0,32,1,2,20.42
2020-02-04 16:22:40,2,43.45,3.65,0,32,1,17,205.13
2020-02-04 16:22:52,2,30.57,3.65,0,32,1,12,101.80
2020-02-04 16:22:58,2,38.62,4.26,0,32,1,6,64.31
2020-02-04 16:22:59,2,41.84,4.87,0,32,1,1,11.58
2020-02-04 16:23:31,2,35.40,5.18,0,32,1,32,314.85
2020-02-04 16:24:19,2,61.15,5.48,0,32,1,48,815.34
2020-02-04 16:24:46,2,46.67,5.79,0,32,1,27,349.91
2020-02-04 16:24:59,2,43.45,6.70,0,32,1,13,156.97
2020-02-04 16:25:42,2,35.40,3.96,0,32,1,43,422.75
2020-02-04 16:25:45,2,33.79,5.18,0,32,1,3,28.04
2020-02-04 16:25:47,2,30.57,4.87,0,32,1,2,17.06
2020-02-04 16:25:54,2,38.62,3.96,0,32,1,7,74.98
2020-02-04 16:25:56,2,32.18,6.09,0,32,1,2,17.98
2020-02-04 16:26:25,2,38.62,5.18,0,32,1,29,311.20
2020-02-04 16:26:26,2,33.79,4.26,0,32,1,1,9.44
2020-02-04 16:26:47,2,38.62,4.57,0,32,1,21,225.24
2020-02-04 16:26:49,2,37.01,4.87,0,32,1,2,20.42
2020-02-04 16:26:51,2,38.62,4.57,0,32,1,2,21.33
2020-02-04 16:27:58,2,33.79,5.48,0,32,1,67,629.10
2020-02-04 16:28:49,2,30.57,5.48,0,32,1,51,433.12
2020-02-04 16:28:51,2,30.57,4.26,0,32,1,2,17.06
2020-02-04 16:29:57,2,38.62,4.26,0,32,1,66,708.05
2020-02-04 16:30:00,2,41.84,4.57,0,32,1,3,34.74
2020-02-04 16:30:02,2,41.84,3.35,0,32,1,2,23.16
2020-02-04 16:30:05,2,41.84,4.26,0,32,1,3,34.74
2020-02-04 16:30:43,2,38.62,4.57,0,32,1,38,407.82
2020-02-04 16:31:34,2,40.23,4.87,0,32,1,51,569.97
2020-02-04 16:32:08,2,46.67,3.96,0,32,1,34,440.74
2020-02-04 16:32:18,2,41.84,8.83,0,32,2,10,116.12
2020-02-04 16:32:41,2,33.79,4.26,0,32,1,23,215.79
2020-02-04 16:32:45,2,49.88,5.18,0,32,1,4,55.47
2020-02-04 16:33:15,2,35.40,5.48,0,32,1,30,295.04
2020-02-04 16:33:17,2,40.23,4.87,0,32,1,2,22.25
2020-02-04 16:34:23,2,43.45,5.18,0,32,1,66,796.74
2020-02-04 16:34:25,2,38.62,4.87,0,32,1,2,21.33
2020-02-04 16:34:45,2,27.35,4.57,0,32,1,20,152.09
2020-02-04 16:34:51,2,27.35,4.26,0,32,1,6,45.72
2020-02-04 16:34:53,2,27.35,4.26,0,32,1,2,15.24
2020-02-04 16:35:24,2,38.62,3.65,0,32,1,31,332.53
2020-02-04 16:35:32,2,32.18,4.26,0,32,1,8,71.62
2020-02-04 16:35:39,2,40.23,10.05,0,32,2,7,78.33
2020-02-04 16:36:25,2,37.01,3.96,0,32,1,46,473.04
2020-02-04 16:36:46,2,28.96,4.26,0,32,1,21,168.85
2020-02-04 16:36:49,2,28.96,4.26,0,32,1,3,24.07
2020-02-04 16:37:00,2,35.40,6.40,0,32,1,11,108.20
2020-02-04 16:37:28,2,32.18,3.96,0,32,1,28,250.24
2020-02-04 16:38:22,2,20.92,6.40,0,32,2,54,313.94
2020-02-04 16:38:25,2,20.92,.30,0,32,0,3,17.37
2020-02-04 16:39:07,2,45.06,5.18,0,32,1,42,525.78
2020-02-04 16:40:14,2,33.79,5.79,0,32,1,67,629.10
2020-02-04 16:40:41,2,40.23,4.26,0,32,1,27,301.75
2020-02-04 16:40:44,2,38.62,4.57,0,32,1,3,32.30
2020-02-04 16:41:00,2,49.88,4.87,0,32,1,16,221.58
2020-02-04 16:41:04,2,38.62,4.57,0,32,1,4,42.97
2020-02-04 16:41:25,2,41.84,5.18,0,32,1,21,244.14
2020-02-04 16:42:58,2,38.62,4.87,0,32,1,93,997.91
2020-02-04 16:43:12,2,41.84,4.87,0,32,1,14,162.76
2020-02-04 16:43:19,2,43.45,2.74,0,32,0,7,84.42
2020-02-04 16:43:35,2,46.67,5.79,0,32,1,16,207.56
2020-02-04 16:44:07,2,45.06,4.57,0,32,1,32,400.50
2020-02-04 16:44:22,2,32.18,6.40,0,32,2,15,134.11
2020-02-04 16:45:28,2,46.67,4.26,0,32,1,66,855.57
2020-02-04 16:45:35,2,56.32,6.40,0,32,1,7,109.42
2020-02-04 16:46:04,2,45.06,5.18,0,32,1,29,363.01
2020-02-04 16:46:16,2,40.23,4.26,0,32,1,12,134.11
2020-02-04 16:46:38,2,41.84,3.65,0,32,1,22,255.72
2020-02-04 16:46:46,2,41.84,4.87,0,32,1,8,92.96
2020-02-04 16:46:59,2,28.96,4.26,0,32,1,13,104.54
2020-02-04 16:47:01,2,32.18,3.96,0,32,1,2,17.98
2020-02-04 16:47:02,2,28.96,1.82,0,32,0,1,7.92
2020-02-04 16:47:26,2,41.84,5.18,0,32,1,24,278.89
2020-02-04 16:49:37,2,51.49,3.65,0,32,1,131,1873.91
2020-02-04 16:49:41,2,51.49,4.26,0,32,1,4,57.30
2020-02-04 16:49:54,2,33.79,14.63,0,32,3,13,121.92
2020-02-04 16:49:55,2,33.79,4.26,0,32,1,1,9.44
2020-02-04 16:49:58,2,27.35,4.26,0,32,1,3,22.86
2020-02-04 16:50:51,2,33.79,5.48,0,32,1,53,497.43
2020-02-04 16:52:07,2,35.40,4.26,0,32,1,76,747.36
2020-02-04 16:52:52,2,41.84,3.65,0,32,1,45,523.03
2020-02-04 16:52:59,2,30.57,4.87,0,32,1,7,59.43
2020-02-04 16:53:03,2,41.84,5.18,0,32,1,4,46.63
2020-02-04 16:53:06,2,33.79,2.74,0,32,1,3,28.04
2020-02-04 16:53:07,2,35.40,4.26,0,32,1,1,9.75
2020-02-04 16:53:09,2,35.40,4.57,0,32,1,2,19.81
2020-02-04 16:53:27,2,32.18,4.57,0,32,1,18,160.93
2020-02-04 16:53:32,2,43.45,5.79,0,32,1,5,60.35
2020-02-04 16:53:42,2,35.40,3.96,0,32,1,10,98.45
2020-02-04 16:54:33,2,30.57,4.26,0,32,1,51,433.12
2020-02-04 16:54:38,2,32.18,3.96,0,32,1,5,44.80
2020-02-04 16:54:39,2,38.62,5.18,0,32,1,1,10.66
2020-02-04 16:55:11,2,35.40,5.79,0,32,1,32,314.85
2020-02-04 16:55:33,2,51.49,4.26,0,32,1,22,314.85
2020-02-04 16:55:47,2,43.45,4.26,0,32,1,14,168.85
2020-02-04 16:56:40,2,22.53,3.35,0,32,1,53,331.62
2020-02-04 16:56:46,2,48.28,5.79,0,32,1,6,80.46
2020-02-04 16:58:55,2,33.79,6.09,0,32,1,129,1210.97
2020-02-04 16:59:21,2,37.01,4.57,0,32,1,26,267.30
2020-02-04 16:59:23,2,38.62,5.18,0,32,1,2,21.33
2020-02-04 16:59:40,2,49.88,5.18,0,32,1,17,235.61
2020-02-04 16:59:56,2,37.01,4.87,0,32,1,16,164.59
2020-02-04 17:00:09,2,40.23,3.96,0,32,1,13,145.38
2020-02-04 17:01:06,2,40.23,4.26,0,32,1,57,637.03
2020-02-04 17:01:13,2,45.06,5.18,0,32,1,7,87.47
2020-02-04 17:01:14,2,45.06,4.26,0,32,1,1,12.49
2020-02-04 17:01:28,2,40.23,5.18,0,32,1,14,156.36
2020-02-04 17:03:21,2,48.28,4.26,0,32,1,113,1515.46
2020-02-04 17:03:47,2,32.18,3.96,0,32,1,26,232.56
2020-02-04 17:03:53,2,40.23,4.26,0,32,1,6,67.05
2020-02-04 17:04:25,2,38.62,5.18,0,32,1,32,343.20
2020-02-04 17:04:27,2,33.79,5.18,0,32,1,2,18.89
2020-02-04 17:04:56,2,38.62,4.87,0,32,1,29,311.20
2020-02-04 17:04:58,2,43.45,5.18,0,32,1,2,24.07
2020-02-04 17:05:00,2,46.67,4.57,0,32,1,2,25.90
2020-02-04 17:05:26,2,32.18,4.26,0,32,1,26,232.56
2020-02-04 17:06:21,2,22.53,5.48,0,32,2,55,344.11
2020-02-04 17:06:25,2,48.28,7.31,0,32,1,4,53.64
2020-02-04 17:07:12,2,46.67,4.26,0,32,1,47,609.29
2020-02-04 17:07:25,2,33.79,3.96,0,32,1,13,121.92
2020-02-04 17:07:43,2,51.49,5.48,0,32,1,18,257.55
2020-02-04 17:08:42,2,51.49,5.18,0,32,1,59,843.99
2020-02-04 17:09:17,2,35.40,4.87,0,32,1,35,344.11
2020-02-04 17:09:22,2,49.88,5.18,0,32,1,5,69.18
2020-02-04 17:09:38,128,268.76,22.86,0,32,1,16,1194.51
2020-02-04 17:10:33,2,37.01,14.63,0,32,3,55,565.40
2020-02-04 17:10:48,2,40.23,3.96,0,32,1,15,167.64
2020-02-04 17:10:50,2,38.62,3.65,0,32,1,2,21.33
2020-02-04 17:11:42,2,51.49,6.09,0,32,1,52,744.01
2020-02-04 17:12:06,2,38.62,4.57,0,32,1,24,257.55
2020-02-04 17:12:08,2,33.79,3.96,0,32,1,2,18.89
2020-02-04 17:12:44,2,32.18,5.79,0,32,1,36,321.86
2020-02-04 17:12:45,2,40.23,1.52,0,32,0,1,11.27
2020-02-04 17:12:46,2,32.18,4.87,0,32,1,1,8.83
2020-02-04 17:12:48,2,32.18,3.96,0,32,1,2,17.98
2020-02-04 17:13:09,2,64.37,6.09,0,32,1,21,375.51
2020-02-04 17:13:30,2,41.84,4.57,0,32,1,21,244.14
2020-02-04 17:14:21,2,38.62,3.96,0,32,1,51,547.11
2020-02-04 17:14:31,4,40.23,4.57,0,32,1,10,111.86
2020-02-04 17:14:33,2,38.62,3.96,0,32,1,2,21.33
2020-02-04 17:14:35,2,41.84,5.79,0,32,1,2,23.16
2020-02-04 17:14:52,2,38.62,4.26,0,32,1,17,182.27
2020-02-04 17:14:55,2,38.62,4.87,0,32,1,3,32.30
2020-02-04 17:14:59,2,49.88,4.57,0,32,1,4,55.47
2020-02-04 17:15:07,2,35.40,4.26,0,32,1,8,78.63
2020-02-04 17:15:13,2,38.62,4.26,0,32,1,6,64.31
2020-02-04 17:15:30,2,45.06,3.04,0,32,1,17,212.75
2020-02-04 17:15:36,2,51.49,4.87,0,32,1,6,85.95
2020-02-04 17:15:42,2,38.62,3.65,0,32,1,6,64.31
2020-02-04 17:15:54,2,33.79,4.26,0,32,1,12,112.77
2020-02-04 17:16:05,2,33.79,5.48,0,32,1,11,103.32
2020-02-04 17:16:16,2,53.10,5.79,0,32,1,11,162.15
2020-02-04 17:16:52,2,28.96,4.87,0,32,1,36,289.56
2020-02-04 17:17:31,2,41.84,5.18,0,32,1,39,453.23
2020-02-04 17:17:39,2,45.06,5.18,0,32,1,8,100.27
2020-02-04 17:18:10,2,37.01,4.57,0,32,1,31,318.82
2020-02-04 17:19:11,2,37.01,3.65,0,32,1,61,627.27
2020-02-04 17:19:13,2,28.96,4.87,0,32,1,2,16.15
2020-02-04 17:19:16,2,27.35,4.57,0,32,1,3,22.86
2020-02-04 17:19:23,2,41.84,4.26,0,32,1,7,81.38
2020-02-04 17:19:26,2,40.23,4.57,0,32,1,3,33.52
2020-02-04 17:19:39,2,32.18,3.96,0,32,1,13,116.12
2020-02-04 17:19:42,2,35.40,3.96,0,32,1,3,29.56
2020-02-04 17:19:48,2,38.62,3.35,0,32,1,6,64.31
2020-02-04 17:19:50,2,33.79,4.87,0,32,1,2,18.89
2020-02-04 17:20:17,2,30.57,4.26,0,32,1,27,229.20
2020-02-04 17:21:05,2,35.40,4.87,0,32,1,48,472.13
2020-02-04 17:21:07,2,40.23,6.40,0,32,1,2,22.25
2020-02-04 17:21:11,2,38.62,3.04,0,32,1,4,42.97
2020-02-04 17:21:30,2,43.45,4.87,0,32,1,19,229.20
2020-02-04 17:21:33,2,37.01,2.43,0,32,1,3,30.78
2020-02-04 17:21:37,2,38.62,4.26,0,32,1,4,42.97
2020-02-04 17:21:40,2,33.79,4.57,0,32,1,3,28.04
2020-02-04 17:21:43,2,38.62,3.35,0,32,1,3,32.30
2020-02-04 17:22:14,2,46.67,17.06,0,32,3,31,402.03
2020-02-04 17:22:21,2,48.28,6.40,0,32,1,7,93.87
2020-02-04 17:22:27,2,17.70,3.96,0,32,2,6,29.56
2020-02-04 17:23:37,2,8.04,5.48,0,32,5,70,156.36
2020-02-04 17:23:40,2,12.87,3.35,0,32,2,3,10.66
2020-02-04 17:24:03,2,19.31,4.26,0,32,2,23,123.44
2020-02-04 17:24:11,2,20.92,3.65,0,32,1,8,46.63
2020-02-04 17:24:31,2,33.79,3.96,0,32,1,20,187.75
2020-02-04 17:24:34,2,32.18,4.26,0,32,1,3,26.82
2020-02-04 17:24:47,2,41.84,4.26,0,32,1,13,151.18
2020-02-04 17:24:51,2,30.57,4.57,0,32,1,4,33.83
2020-02-04 17:24:55,2,32.18,4.26,0,32,1,4,35.66
2020-02-04 17:24:56,2,33.79,3.04,0,32,1,1,9.44
2020-02-04 17:25:05,2,41.84,3.96,0,32,1,9,104.54
2020-02-04 17:25:21,2,35.40,4.26,0,32,1,16,157.27
2020-02-04 17:25:34,2,28.96,4.87,0,32,1,13,104.54
2020-02-04 17:25:40,2,40.23,3.96,0,32,1,6,67.05
2020-02-04 17:25:44,2,40.23,3.65,0,32,1,4,44.80
2020-02-04 17:25:48,2,45.06,4.26,0,32,1,4,49.98
2020-02-04 17:25:52,2,43.45,4.26,0,32,1,4,48.15
2020-02-04 17:25:54,2,45.06,5.48,0,32,1,2,24.99
2020-02-04 17:26:20,2,37.01,4.26,0,32,1,26,267.30
2020-02-04 17:26:42,2,35.40,4.57,0,32,1,22,216.40
2020-02-04 17:26:45,2,27.35,3.35,0,32,1,3,22.86
2020-02-04 17:26:56,2,41.84,4.87,0,32,1,11,127.71
2020-02-04 17:26:59,2,43.45,4.26,0,32,1,3,36.27
2020-02-04 17:27:20,2,46.67,4.57,0,32,1,21,272.18
2020-02-04 17:27:40,2,45.06,5.48,0,32,1,20,250.24
2020-02-04 17:28:18,2,37.01,5.48,0,32,1,38,390.75
2020-02-04 17:28:20,2,35.40,5.18,0,32,1,2,19.81
2020-02-04 17:28:21,2,37.01,5.18,0,32,1,1,10.36
2020-02-04 17:28:38,2,40.23,4.87,0,32,1,17,189.89
2020-02-04 17:29:57,2,40.23,4.87,0,32,1,79,883.00
2020-02-04 17:30:43,2,43.45,5.18,0,32,1,46,555.34
2020-02-04 17:30:44,2,53.10,5.48,0,32,1,1,14.63
2020-02-04 17:31:00,2,35.40,14.32,0,32,3,16,157.27
2020-02-04 17:31:03,2,32.18,4.26,0,32,1,3,26.82
