301664,02,Niort,Deux Sèvres,rue de Souché,vers Giraudeau
févr/07/2020 [03:15 AM-03:30 AM],0000,0000,0000,0000,0000,0000,0000
févr/07/2020 [03:30 AM-03:45 AM],0000,0000,0000,0000,0000,0000,0000
févr/07/2020 [03:45 AM-04:00 AM],0000,0000,0000,0000,0000,0000,0000
févr/07/2020 [04:00 AM-04:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/07/2020 [04:15 AM-04:30 AM],0000,0000,0000,0000,0000,0000,0001
févr/07/2020 [04:30 AM-04:45 AM],0001,0000,0000,0000,0000,0000,0000
févr/07/2020 [04:45 AM-05:00 AM],0000,0002,0000,0001,0000,0000,0000
févr/07/2020 [05:00 AM-05:15 AM],0000,0000,0000,0000,0000,0000,0000
févr/07/2020 [05:15 AM-05:30 AM],0000,0001,0000,0000,0000,0000,0000
févr/07/2020 [05:30 AM-05:45 AM],0000,0002,0000,0000,0000,0000,0000
févr/07/2020 [05:45 AM-06:00 AM],0000,0005,0000,0000,0000,0000,0000
févr/07/2020 [06:00 AM-06:15 AM],0000,0001,0001,0000,0000,0000,0000
févr/07/2020 [06:15 AM-06:30 AM],0000,0002,0001,0000,0000,0000,0000
févr/07/2020 [06:30 AM-06:45 AM],0000,0002,0001,0000,0000,0000,0000
févr/07/2020 [06:45 AM-07:00 AM],0002,0002,0001,0000,0000,0000,0000
févr/07/2020 [07:00 AM-07:15 AM],0001,0007,0003,0001,0000,0000,0000
févr/07/2020 [07:15 AM-07:30 AM],0000,0007,0004,0000,0001,0000,0000
févr/07/2020 [07:30 AM-07:45 AM],0002,0022,0005,0001,0000,0000,0001
févr/07/2020 [07:45 AM-08:00 AM],0004,0043,0007,0000,0000,0000,0000
févr/07/2020 [08:00 AM-08:15 AM],0003,0059,0011,0002,0000,0000,0000
févr/07/2020 [08:15 AM-08:30 AM],0002,0048,0018,0000,0001,0000,0000
févr/07/2020 [08:30 AM-08:45 AM],0002,0045,0012,0000,0000,0000,0000
févr/07/2020 [08:45 AM-09:00 AM],0000,0041,0012,0001,0000,0000,0001
févr/07/2020 [09:00 AM-09:15 AM],0001,0036,0010,0000,0000,0000,0000
févr/07/2020 [09:15 AM-09:30 AM],0000,0026,0010,0000,0000,0000,0000
févr/07/2020 [09:30 AM-09:45 AM],0002,0026,0005,0000,0000,0000,0000
févr/07/2020 [09:45 AM-10:00 AM],0002,0030,0005,0001,0000,0001,0000
févr/07/2020 [10:00 AM-10:15 AM],0005,0015,0006,0000,0000,0000,0000
févr/07/2020 [10:15 AM-10:30 AM],0005,0019,0006,0001,0000,0000,0000
févr/07/2020 [10:30 AM-10:45 AM],0003,0021,0002,0000,0000,0000,0000
févr/07/2020 [10:45 AM-11:00 AM],0004,0031,0004,0000,0000,0000,0000
févr/07/2020 [11:00 AM-11:15 AM],0001,0014,0003,0001,0000,0000,0000
févr/07/2020 [11:15 AM-11:30 AM],0004,0026,0006,0000,0000,0000,0000
févr/07/2020 [11:30 AM-11:45 AM],0004,0027,0003,0001,0000,0000,0000
févr/07/2020 [11:45 AM-12:00 PM],0000,0018,0006,0000,0000,0000,0000
